_id,Date,Line,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Vehicle
1161,2026-02-22,EC,14:13,Sunday,BIRCHMOUNT STOP,MXPAA,0,0,E,6273
1162,2026-02-22,FW,14:51,Sunday,FINCH WEST FWLRT STATI,SXO,0,0,,0
1163,2026-02-22,EC,15:11,Sunday,FOREST HILL STATION,MXPAA,3,11,W,6232
1164,2026-02-22,EC,15:38,Sunday,LEASIDE STATION,MXIRS,0,0,,0
1165,2026-02-22,EC,17:15,Sunday,CALEDONIA STATION,MXPAA,0,0,W,6232
1166,2026-02-22,EC,17:18,Sunday,FOREST HILL STATION,SXUEG,3,11,E,6262
1167,2026-02-22,EC,17:33,Sunday,EGLINTON ECLRT STATION,SXUEG,3,11,E,6273
1168,2026-02-22,EC,17:45,Sunday,35 BERWICK AVE,SXO,0,0,,0
1169,2026-02-22,EC,21:09,Sunday,KEELESDALE STATION,SXUEG,3,18,E,6273
1170,2026-02-22,FW,21:13,Sunday,SENTINEL STOP,MXPAA,0,0,W,6517
1171,2026-02-22,FW,21:27,Sunday,SENTINEL STOP,SXO,0,0,W,6514
1172,2026-02-22,EC,21:38,Sunday,MOUNT DENNIS STATION,MXML,15,34,E,6226
1173,2026-02-22,EC,22:10,Sunday,MOUNT DENNIS STATION,MXML,7,22,E,6225
1174,2026-02-22,EC,22:23,Sunday,MOUNT DENNIS STATION,MXML,16,31,E,6265
1175,2026-02-22,FW,22:27,Sunday,TOBERMORY STOP,SXO,0,0,E,6500
1176,2026-02-23,FW,05:39,Monday,ALBION STOP,EXBK,39,0,E,6513
1177,2026-02-23,FW,06:30,Monday,PEARLDALE STOP (LEAVIN,EXBK,37,47,E,6513
1178,2026-02-23,FW,09:31,Monday,HUMBER COLLEGE STOP,EXDO,0,0,,6509
1179,2026-02-23,FW,11:14,Monday,HUMBER COLLEGE STOP,EXBK,10,20,,6504
1180,2026-02-23,EC,11:22,Monday,LEASIDE STATION,EXGA,4,12,E,6200
1181,2026-02-23,EC,12:10,Monday,CHAPLIN STATION,EXGA,4,12,E,6265
1182,2026-02-23,FW,13:12,Monday,HUMBER COLLEGE STOP,EXO,6,12,W,6511
1183,2026-02-23,FW,13:26,Monday,FINCH WEST FWLRT STATI,EXO,10,20,W,6506
1184,2026-02-23,EC,14:20,Monday,KEELESDALE STATION,MXPAA,3,11,W,6262
1185,2026-02-23,EC,14:46,Monday,CALEDONIA STATION,SXUEG,3,11,E,6208
1186,2026-02-23,EC,15:15,Monday,FAIRBANK STATION,MXPAA,3,11,E,6203
1187,2026-02-23,EC,15:25,Monday,SUNNYBROOK PARK STOP,MXPAA,3,11,E,6213
1188,2026-02-23,EC,15:46,Monday,CHAPLIN STATION,SXUEG,3,11,W,6219
1189,2026-02-23,FW,15:55,Monday,HUMBER COLLEGE STOP,EXO,6,12,E,6506
1190,2026-02-23,EC,15:57,Monday,HAKIMI LEBOVIC STOP,MXPAA,3,11,E,6230
1191,2026-02-23,EC,17:02,Monday,OAKWOOD STATION,MXPAA,3,7,W,6231
1192,2026-02-23,EC,17:23,Monday,OAKWOOD STATION,MXPAA,3,7,E,6202
1193,2026-02-23,EC,18:20,Monday,KENNEDY ECLRT STATION,EXO,3,11,W,6202
1194,2026-02-23,EC,21:32,Monday,MOUNT DENNIS STATION,TXML,6,12,E,6265
1195,2026-02-23,FW,21:50,Monday,FINCH WEST FWLRT STATI,PXSW,12,0,W,6516
1196,2026-02-23,FW,21:59,Monday,TOBERMORY STOP,PXSW,43,0,W,6517
1197,2026-02-23,EC,22:02,Monday,EGLINTON ECLRT STATION,MXPAA,0,0,E,6222
1198,2026-02-23,EC,22:09,Monday,MOUNT DENNIS STATION,TXML,7,19,E,6229
1199,2026-02-23,EC,22:17,Monday,MOUNT DENNIS STATION,TXML,8,15,E,6221
1200,2026-02-23,EC,22:41,Monday,LEASIDE STATION,SXO,0,0,E,0
1201,2026-02-23,EC,23:02,Monday,OAKWOOD STATION,SXUEG,0,0,E,0
1202,2026-02-24,FW,05:13,Tuesday,HUMBER COLLEGE STOP,PXSW,7,14,E,0
1203,2026-02-24,FW,06:05,Tuesday,FINCH WEST FWLRT STATI,EXDO,7,14,,6503
1204,2026-02-24,EC,06:14,Tuesday,KENNEDY ECLRT STATION,TXNOA,8,28,W,6223
1205,2026-02-24,FW,06:16,Tuesday,FINCH WEST FWLRT STATI,EXTM,7,14,E,6512
1206,2026-02-24,FW,06:17,Tuesday,HUMBER COLLEGE STOP,PXSW,7,14,E,6515
1207,2026-02-24,EC,06:31,Tuesday,KENNEDY ECLRT STATION,EXBK,20,40,W,6211
1208,2026-02-24,FW,07:17,Tuesday,JANE FWLRT STOP,PXEO,4,14,E,6508
1209,2026-02-24,EC,07:58,Tuesday,IONVIEW STOP,EXBK,9,17,W,6211
1210,2026-02-24,EC,12:21,Tuesday,GOLDEN MILE STOP,TXO,14,23,E,6236
1211,2026-02-24,EC,13:12,Tuesday,SLOANE STOP,MXPAA,0,0,E,6245
1212,2026-02-24,EC,13:14,Tuesday,KENNEDY ECLRT STATION,EXO,9,18,W,6260
1213,2026-02-24,EC,13:28,Tuesday,LEASIDE STATION,EXGA,21,31,W,6244
1214,2026-02-24,EC,14:25,Tuesday,MOUNT DENNIS STATION,EXTR,9,13,E,6244
1215,2026-02-24,EC,15:27,Tuesday,LAIRD STATION,MXPAA,3,7,E,6258
1216,2026-02-24,FW,15:38,Tuesday,JANE FWLRT STOP,EXNEA,6,12,E,0
1217,2026-02-24,EC,15:43,Tuesday,AVENUE STATION,SXO,6,10,W,6234
1218,2026-02-24,EC,16:10,Tuesday,CHAPLIN STATION,MXIS,0,0,,0
1219,2026-02-24,EC,16:52,Tuesday,MOUNT DENNIS STATION,EXO,5,10,E,6260
1220,2026-02-24,FW,17:18,Tuesday,HUMBER COLLEGE STOP,TXNIP,4,10,E,6503
1221,2026-02-24,EC,17:41,Tuesday,CALEDONIA STATION,MXGD,6,10,E,6222
1222,2026-02-24,EC,17:48,Tuesday,CALEDONIA STATION,EXO,9,16,E,6243
1223,2026-02-24,EC,18:00,Tuesday,CALEDONIA STATION,EXO,5,10,W,6235
1224,2026-02-24,EC,19:16,Tuesday,CEDARVALE STATION,MXPAA,3,7,E,6226
1225,2026-02-24,EC,19:26,Tuesday,KENNEDY ECLRT STATION,EXO,3,7,W,6225
1226,2026-02-24,EC,22:40,Tuesday,EGLINTON ECLRT STATION,SXUEG,0,0,E,6218
1227,2026-02-24,FW,22:45,Tuesday,SIGNET ARROW STOP,EXBK,0,0,E,6504
1228,2026-02-25,FW,06:11,Wednesday,JANE FWLRT STOP,MXNOA,10,20,E,6515
1229,2026-02-25,FW,06:14,Wednesday,HUMBER COLLEGE STOP,EXGA,0,0,E,6500
1230,2026-02-25,EC,08:33,Wednesday,SUNNYBROOK PARK STOP,EXADD,146,150,E,6247
1231,2026-02-25,EC,08:47,Wednesday,CALEDONIA STATION,EXO,4,8,W,6255
1232,2026-02-25,FW,09:32,Wednesday,HUMBER COLLEGE STOP,MXIRS,0,0,,0
1233,2026-02-25,EC,12:54,Wednesday,FOREST HILL STATION,SXDP,4,8,E,6232
1234,2026-02-25,FW,13:44,Wednesday,MARTIN GROVE STOP,EXBK,46,52,E,6503
1235,2026-02-25,EC,13:52,Wednesday,MOUNT DENNIS STATION,SXG,8,16,E,6226
1236,2026-02-25,EC,15:37,Wednesday,MOUNT PLEASANT STATION,SXO,8,13,E,6209
1237,2026-02-25,EC,15:42,Wednesday,AVENUE STATION,SXUEG,5,12,W,6242
1238,2026-02-25,FW,20:03,Wednesday,HUMBER COLLEGE STOP,EXGA,0,0,E,6506
1239,2026-02-25,EC,20:04,Wednesday,MOUNT DENNIS STATION,EXDO,7,14,E,6219
1240,2026-02-25,EC,21:15,Wednesday,MOUNT PLEASANT STATION,SXUEG,5,11,W,6222
1241,2026-02-25,FW,22:08,Wednesday,MOUNT OLIVE STOP,TXOVS,0,0,W,6512
1242,2026-02-25,FW,22:10,Wednesday,MOUNT OLIVE STOP,EXBK,0,0,W,6512
1243,2026-02-25,EC,23:17,Wednesday,SLOANE STOP,PXWZ,0,0,W,2633
1244,2026-02-26,EC,05:54,Thursday,LAIRD STATION,TXNCA,0,0,,0
1245,2026-02-26,EC,07:31,Thursday,KENNEDY ECLRT STATION,EXATC,0,0,W,6205
1246,2026-02-26,EC,10:25,Thursday,KEELESDALE STATION,EXGA,11,18,E,6205
1247,2026-02-26,EC,11:16,Thursday,MOUNT DENNIS STATION,MXIR,0,0,,6207
1248,2026-02-26,EC,11:39,Thursday,MOUNT DENNIS STATION,EXATC,7,14,E,6223
1249,2026-02-26,EC,12:24,Thursday,FOREST HILL STATION,SXUEG,5,12,E,0
1250,2026-02-26,EC,12:30,Thursday,EGLINTON ECLRT STATION,SXUEG,5,12,E,0
1251,2026-02-26,EC,12:44,Thursday,O'CONNOR STOP,MXPAA,4,12,E,6226
1252,2026-02-26,EC,13:57,Thursday,FOREST HILL STATION,MXNCA,0,0,,0
1253,2026-02-26,EC,14:03,Thursday,FAIRBANK STATION,MXPAA,3,8,E,6217
1254,2026-02-26,EC,14:19,Thursday,EGLINTON STATION,SXUEG,0,0,E,6226
1255,2026-02-26,EC,14:43,Thursday,CEDARVALE STATION,SXUEG,0,0,W,6228
1256,2026-02-26,FW,15:15,Thursday,HAND OVER PLATFORM,PXSW,7,14,E,6508
1257,2026-02-26,EC,15:27,Thursday,CALEDONIA STATION,MXPAA,0,0,E,6204
1258,2026-02-26,EC,15:58,Thursday,MOUNT DENNIS STATION,EXO,6,12,,6258
1259,2026-02-26,FW,17:30,Thursday,FINCH WEST FWLRT STATI,PXSW,256,268,W,6509
1260,2026-02-26,EC,17:42,Thursday,GOLDEN MILE STOP,SXUEG,0,0,W,6211
1261,2026-02-26,EC,18:00,Thursday,FOREST HILL STATION,MXPAA,0,0,E,6235
1262,2026-02-26,EC,18:01,Thursday,EGLINTON ECLRT STATION,SXO,5,10,W,6255
1263,2026-02-26,EC,18:05,Thursday,KEELESDALE STATION,MXPAA,0,0,E,6240
1264,2026-02-26,EC,19:16,Thursday,OAKWOOD STATION,TXNCA,0,0,,0
1265,2026-02-26,EC,21:40,Thursday,LEASIDE STATION,SXUEG,3,8,W,6274
1266,2026-02-26,EC,21:49,Thursday,KEELESDALE STATION,SXUEG,10,15,E,0
1267,2026-02-26,EC,21:57,Thursday,KENNEDY ECLRT STATION,PXWZ,10,15,,6224
1268,2026-02-26,EC,23:03,Thursday,CEDARVALE STATION,SXUEG,0,0,W,0
1269,2026-02-27,FW,05:30,Friday,FINCH WEST FWLRT STATI,PXSW,6,12,W,6509
1270,2026-02-27,EC,06:24,Friday,AVENUE STATION,EXATC,9,18,E,6261
1271,2026-02-27,EC,07:34,Friday,KENNEDY ECLRT STATION,EXHV,7,14,W,6255
1272,2026-02-27,FW,07:38,Friday,YORK GATE HAND OFF,TXO,0,0,E,6506
1273,2026-02-27,EC,07:57,Friday,AVENUE STATION,MXPAA,0,0,E,6254
1274,2026-02-27,FW,08:34,Friday,DRIFTWOOD STOP,EXO,6,12,W,6500
1275,2026-02-27,FW,09:30,Friday,HUMBER COLLEGE STATION,EXBK,8,16,W,6509
1276,2026-02-27,EC,09:34,Friday,CALEDONIA STATION,MXPAA,4,12,W,6233
1277,2026-02-27,EC,10:00,Friday,CEDARVALE STATION,MXCSA,0,0,,0
1278,2026-02-27,FW,10:02,Friday,SENTINEL STOP,EXO,3,9,W,6508
1279,2026-02-27,EC,11:46,Friday,FOREST HILL STATION,SXUEG,0,0,,0
1280,2026-02-27,EC,13:13,Friday,EGLINTON ECLRT STATION,SXUEG,0,0,W,6213
1281,2026-02-27,EC,13:20,Friday,MOUNT DENNIS STATION,PXMO,23,30,W,6203
1282,2026-02-27,FW,14:10,Friday,SENTINEL STOP,EXO,30,37,W,6508
1283,2026-02-27,EC,15:18,Friday,CHAPLIN STATION,SXUEG,0,0,W,6203
1284,2026-02-27,FW,15:18,Friday,JANE FWLRT STOP,PXSW,6,12,E,0
1285,2026-02-27,EC,15:20,Friday,OAKWOOD STATION,SXUEG,0,0,W,6203
1286,2026-02-27,FW,15:22,Friday,HUMBER COLLEGE STOP,EXGA,10,17,,0
1287,2026-02-27,EC,15:45,Friday,EGLINTON ECLRT STATION,MXPAA,0,0,W,6231
1288,2026-02-27,FW,16:35,Friday,FINCH WEST FWLRT STATI,MXIS,0,0,,0
1289,2026-02-27,EC,16:39,Friday,LAIRD STATION,SXUEG,0,0,W,6231
1290,2026-02-27,EC,16:39,Friday,LAIRD STATION,MXAFR,35,41,W,6231
1291,2026-02-27,EC,16:56,Friday,DON VALLEY STATION,TXOI,0,0,E,0
1292,2026-02-27,EC,17:10,Friday,CEDARVALE STATION,SXO,0,0,,6200
1293,2026-02-27,EC,17:22,Friday,CEDARVALE STATION,PXMEL,0,0,,0
1294,2026-02-27,EC,18:55,Friday,EGLINTON ECLRT STATION,SXUEG,0,0,E,0
1295,2026-02-27,FW,19:25,Friday,JANE FWLRT STOP,PXSW,6,12,E,0
1296,2026-02-27,EC,19:33,Friday,EGLINTON ECLRT STATION,EXGA,8,14,E,6240
1297,2026-02-27,FW,19:49,Friday,HUMBER COLLEGE STOP,EXBK,6,12,E,6515
1298,2026-02-27,EC,20:04,Friday,FAIRBANK STATION,SXUEG,5,13,E,0
1299,2026-02-27,EC,20:43,Friday,EGLINTON ECLRT STATION,SXO,0,0,E,6244
1300,2026-02-27,EC,21:08,Friday,CEDARVALE STATION,SXUEG,0,0,W,0
1301,2026-02-27,EC,21:13,Friday,IONVIEW STOP,EXBK,6,12,E,6231
1302,2026-02-27,EC,21:22,Friday,MOUNT DENNIS STATION,EXGA,0,0,E,6207
1303,2026-02-27,EC,21:48,Friday,GOLDEN MILE TO BIRCHMO,PXW,0,0,E,0
1304,2026-02-27,EC,21:50,Friday,LEASIDE STATION,EXGA,0,0,W,6256
1305,2026-02-27,EC,21:57,Friday,EGLINTON ECLRT STATION,SXO,9,15,E,6246
1306,2026-02-27,EC,22:08,Friday,SCIENCE CENTRE,EXGA,0,0,E,6205
1307,2026-02-27,FW,23:10,Friday,HUMBER COLLEGE STOP,MXO,0,0,,0
1308,2026-02-27,EC,23:44,Friday,MOUNT DENNIS STATION (,EXBK,0,0,W,6230
1309,2026-02-28,FW,03:36,Saturday,HUMBER COLLEGE STOP,PXEAS,0,0,,0
1310,2026-02-28,EC,04:07,Saturday,MOUNT DENNIS STATION,SXO,0,0,,0
1311,2026-02-28,EC,05:40,Saturday,KENNEDY ECLRT STATION,TXNIP,4,0,W,6243
1312,2026-02-28,FW,06:05,Saturday,SENTINEL STOP,EXBK,0,0,W,6512
1313,2026-02-28,FW,11:04,Saturday,HUMBER COLLEGE STOP,MXUS,9,18,W,6501
1314,2026-02-28,EC,11:08,Saturday,O'CONNOR STOP,MXPAA,0,0,E,6243
1315,2026-02-28,FW,11:48,Saturday,HUMBER COLLEGE STOP,EXO,0,0,E,6500
1316,2026-02-28,EC,11:58,Saturday,OAKWOOD STATION,TXO,0,0,W,6206
1317,2026-02-28,EC,12:13,Saturday,CEDARVALE STATION,SXUEG,8,16,E,0
1318,2026-02-28,EC,13:19,Saturday,KENNEDY ECLRT STATION,MXTO,3,11,E,6262
1319,2026-02-28,FW,13:32,Saturday,WESTMORE STOP,EXTM,3,9,E,6500
1320,2026-02-28,EC,14:23,Saturday,SUNNYBROOK PARK STOP,MXPAA,0,0,W,6201
1321,2026-02-28,EC,14:36,Saturday,EGLINTON ECLRT STATION,MXPAA,3,11,W,6201
1322,2026-02-28,FW,15:24,Saturday,NORFINCH OAKDALE STOP,EXBK,36,42,W,6501
1323,2026-02-28,EC,17:35,Saturday,WYNFORD STOP,MXPAA,3,11,W,6262
1324,2026-02-28,EC,18:46,Saturday,MOUNT DENNIS STATION (,EXBK,8,16,E,6263
1325,2026-02-28,EC,19:03,Saturday,FAIRBANK STATION,MXPAA,3,11,E,6213
1326,2026-02-28,FW,19:06,Saturday,FINCH WEST FWLRT STATI,EXBK,26,32,W,6516
1327,2026-02-28,EC,19:32,Saturday,KENNEDY ECLRT STATION,MXSAN,11,22,W,6223
1328,2026-02-28,EC,19:47,Saturday,FAIRBANK STATION,SXUEG,0,0,W,6235
1329,2026-02-28,EC,19:48,Saturday,CALEDONIA STATION,SXUEG,0,0,W,6235
1330,2026-02-28,FW,21:28,Saturday,FINCH WEST FWLRT STATI,EXBK,0,0,W,6511
1331,2026-02-28,EC,21:58,Saturday,AVENUE STATION,MXIS,20,35,E,6215
1332,2026-02-28,EC,22:04,Saturday,LAIRD STATION,SXUEG,0,0,E,0
1333,2026-02-28,EC,22:31,Saturday,MOUNT PLEASANT STATION,SXUEG,0,0,W,0
1334,2026-02-28,EC,23:24,Saturday,CEDARVALE STATION,MXPAA,0,0,W,6227
1335,2026-03-01,EC,07:54,Saturday,FAIRBANK STATION,PXW,8,0,E,6227
1336,2026-03-01,EC,08:49,Saturday,OAKWOOD STATION,MXIR,0,0,,0
1337,2026-03-01,FW,08:59,Saturday,SENTINEL STOP,EXO,0,0,W,6512
1338,2026-03-01,EC,12:12,Saturday,BIRCHMOUNT STOP,EXATC,8,16,E,6207
1339,2026-03-01,FW,12:15,Saturday,FINCH WEST FWLRT STATI,EXBK,10,20,W,6512
1340,2026-03-01,FW,12:32,Saturday,FINCH WEST FWLRT STATI,EXBK,10,20,W,6512
1341,2026-03-01,EC,17:09,Saturday,OAKWOOD STATION,MXO,17,25,W,6242
1342,2026-03-01,EC,17:36,Saturday,CEDARVALE STATION,TXO,10,18,W,6264
1343,2026-03-01,EC,19:11,Saturday,CALEDONIA STATION,SXUEG,3,18,W,6217
1344,2026-03-01,EC,19:33,Saturday,CEDARVALE STATION,SXUEG,3,18,E,6254
1345,2026-03-01,EC,19:40,Saturday,MOUNT PLEASANT STATION,SXUEG,0,0,E,0
1346,2026-03-01,EC,21:02,Saturday,MOUNT DENNIS STATION,TXML,8,16,E,6242
1347,2026-03-01,EC,21:49,Saturday,MOUNT DENNIS STATION,TXML,8,16,E,6218
1348,2026-03-01,EC,21:50,Saturday,CEDARVALE STATION,MXIS,0,0,,0
1349,2026-03-01,EC,22:59,Saturday,MOUNT PLEASANT STATION,SXUEG,0,0,E,0
1350,2026-03-01,EC,23:02,Saturday,KENNEDY ECLRT STATION,EXBK,33,42,W,6264
1351,2026-03-02,FW,05:08,Monday,HUMBER COLLEGE STOP,PXSW,84,92,E,0
1352,2026-03-02,EC,06:06,Monday,SLOANE STOP,PXSAC,0,0,W,0
1353,2026-03-02,EC,08:03,Monday,EGLINTON ECLRT STATION,SXDP,0,0,W,6206
1354,2026-03-02,EC,08:08,Monday,LEASIDE STATION,MXPAA,3,7,W,6213
1355,2026-03-02,EC,08:15,Monday,MOUNT DENNIS STATION,EXBK,4,8,E,6235
1356,2026-03-02,EC,08:46,Monday,MOUNT DENNIS STATION,EXDO,4,8,E,6225
1357,2026-03-02,FW,10:43,Monday,HUMBER COLLEGE STOP,PXSW,5,15,W,0
1358,2026-03-02,EC,10:45,Monday,EMSF,TXO,0,0,E,6200
1359,2026-03-02,EC,11:56,Monday,LEASIDE STATION,EXGA,8,15,W,6202
1360,2026-03-02,EC,12:54,Monday,MOUNT PLEASANT STATION,MXPAA,3,10,E,6245
1361,2026-03-02,EC,13:00,Monday,MOUNT PLEASANT STATION,MXIS,0,0,,0
1362,2026-03-02,FW,13:54,Monday,JANE FWLRT STOP APPROA,TXPD,36,45,E,6501
1363,2026-03-02,FW,14:55,Monday,TOBERMORY STOP,TXOVS,0,0,W,6515
1364,2026-03-02,EC,15:45,Monday,IONVIEW STOP,EXO,6,12,E,6253
1365,2026-03-02,EC,16:26,Monday,KEELESDALE STATION,SXUEG,0,0,W,0
1366,2026-03-02,FW,17:09,Monday,TOBERMORY STOP,TXOVS,0,0,W,6509
1367,2026-03-02,EC,17:18,Monday,O'CONNOR STOP,MXPAA,0,0,W,6243
1368,2026-03-02,EC,17:40,Monday,PHARMACY STOP,MXIR,4,10,E,6268
1369,2026-03-02,EC,17:48,Monday,SLOANE STOP,EXO,6,12,E,6219
1370,2026-03-02,FW,19:07,Monday,FWLRT HANDOVER,PXSTP,0,0,,6504
1371,2026-03-02,EC,20:14,Monday,LAIRD STATION,MXTO,3,9,W,6247
1372,2026-03-02,EC,21:00,Monday,MOUNT DENNIS STATION,TXML,6,12,E,6256
1373,2026-03-02,EC,21:33,Monday,MOUNT DENNIS STATION,MXO,6,12,E,0
1374,2026-03-02,FW,21:45,Monday,WESTMORE STOP,SXUEG,0,0,E,6512
1375,2026-03-02,EC,21:51,Monday,MOUNT DENNIS STATION,TXML,6,12,E,6214
1376,2026-03-03,FW,05:08,Tuesday,FINCH WEST-SENTINEL,PXWZ,218,223,W,6504
1377,2026-03-03,FW,06:23,Tuesday,HUMBER COLLEGE STOP,PXSW,7,17,E,6509
1378,2026-03-03,EC,06:55,Tuesday,KENNEDY ECLRT STATION,EXO,0,0,W,6204
1379,2026-03-03,EC,07:46,Tuesday,O'CONNOR STOP,EXAC,4,4,E,6205
1380,2026-03-03,FW,08:00,Tuesday,HUMBER COLLEGE STOP,EXGA,0,0,E,6506
1381,2026-03-03,FW,08:11,Tuesday,NORFINCH OAKDALE STOP,PXWZ,5,10,W,0
1382,2026-03-03,FW,08:13,Tuesday,JANE FWLRT STOP,PXWZ,5,10,E,0
1383,2026-03-03,FW,08:14,Tuesday,JANE FWLRT STOP,PXWZ,5,10,E,0
1384,2026-03-03,EC,10:36,Tuesday,MOUNT DENNIS STATION,TXCC,4,8,E,6229
1385,2026-03-03,FW,11:00,Tuesday,HUMBER COLLEGE STOP,PXSCA,5,15,E,6502
1386,2026-03-03,FW,14:45,Tuesday,JANE FWLRT STOP,MXIS,0,0,W,0
1387,2026-03-03,EC,15:25,Tuesday,CEDARVALE STATION,MXPAA,4,11,E,6218
1388,2026-03-03,EC,15:31,Tuesday,CHAPLIN STATION,SXUEG,3,10,W,6223
1389,2026-03-03,EC,15:47,Tuesday,DON VALLEY STATION,SXDP,0,0,,0
1390,2026-03-03,EC,16:39,Tuesday,KENNEDY ECLRT STATION,SXUEG,4,11,E,6260
1391,2026-03-03,FW,18:27,Tuesday,JANE AND FINCH,EXBK,11,18,W,6507
1392,2026-03-03,EC,19:06,Tuesday,AVENUE STATION,MXPAA,3,10,E,6232
1393,2026-03-03,EC,20:10,Tuesday,MOUNT DENNIS STATION,EXBK,3,10,W,6233
1394,2026-03-03,EC,20:16,Tuesday,CALEDONIA STATION,SXUEG,3,10,W,6233
1395,2026-03-03,EC,20:23,Tuesday,EGLINTON ECLRT STATION,SXUEG,4,11,E,6252
1396,2026-03-03,EC,21:13,Tuesday,KEELESDALE STATION,TXML,6,12,E,6270
1397,2026-03-03,EC,21:20,Tuesday,MOUNT DENNIS STATION,MXIS,0,0,,0
1398,2026-03-03,EC,21:41,Tuesday,MOUNT PLEASANT STATION,TXML,6,12,E,6216
1399,2026-03-03,EC,21:47,Tuesday,MOUNT DENNIS STATION,TXML,6,12,E,6256
1400,2026-03-03,EC,22:24,Tuesday,DON VALLEY STATION,MXIR,6,12,E,6242
1401,2026-03-04,EC,07:07,Wednesday,MOUNT DENNIS STATION-,EXDO,4,8,W,6253
1402,2026-03-04,EC,09:23,Wednesday,FOREST HILL STATION,MXPAA,0,0,E,6220
1403,2026-03-04,EC,09:54,Wednesday,EGLINTON ECLRT STATION,MXIS,0,0,,0
1404,2026-03-04,EC,09:55,Wednesday,HAKIMI LEBOVIC STOP,EXTM,4,8,E,6220
1405,2026-03-04,EC,13:16,Wednesday,CHAPLIN STATION,PXMST,0,0,,0
1406,2026-03-04,FW,13:29,Wednesday,DRIFTWOOD STOP,MXIR,3,12,W,6503
1407,2026-03-04,EC,13:56,Wednesday,EGLINTON ECLRT STATION,PXMEL,0,0,,0
1408,2026-03-04,FW,14:02,Wednesday,STEVENSON STOP,TXOVS,0,0,W,6502
1409,2026-03-04,EC,15:29,Wednesday,FAIRBANK STATION,MXPAA,0,0,W,6242
1410,2026-03-04,FW,17:08,Wednesday,FINCH WEST TO HUMBER C,MXUS,5,11,W,6515
1411,2026-03-04,EC,17:46,Wednesday,KEELESDALE STATION,MXPAA,0,0,W,6251
1412,2026-03-04,EC,19:02,Wednesday,LAIRD STATION,PXW,5,13,W,6214
1413,2026-03-04,EC,20:34,Wednesday,O'CONNOR STOP,MXPAA,0,0,E,6267
1414,2026-03-04,EC,21:07,Wednesday,MOUNT DENNIS STATION,TXML,6,12,E,6223
1415,2026-03-04,EC,21:12,Wednesday,MOUNT DENNIS STATION,TXML,6,12,E,6270
1416,2026-03-04,EC,21:15,Wednesday,MOUNT DENNIS STATION,TXML,6,12,E,6260
1417,2026-03-04,EC,22:01,Wednesday,EGLINTON ECLRT STATION,MXPAA,0,0,E,6225
1418,2026-03-04,EC,23:07,Wednesday,CALEDONIA STATION,SXUEG,0,0,W,6259
1419,2026-03-04,EC,23:11,Wednesday,CEDARVALE STATION,SXUEG,0,0,E,6225
1420,2026-03-05,EC,06:48,Thursday,KENNEDY ECLRT STATION,EXCE,7,19,W,6202
1421,2026-03-05,EC,06:53,Thursday,MOUNT DENNIS STATION,EXBK,4,8,E,6212
1422,2026-03-05,FW,07:15,Thursday,NORFINCH OAKDALE STOP,EXBK,5,10,W,6515
1423,2026-03-05,EC,07:45,Thursday,MOUNT PLEASANT STATION,MXPAA,0,0,E,6223
1424,2026-03-05,EC,09:36,Thursday,LAIRD STATION,MXPAA,0,0,W,6265
1425,2026-03-05,FW,11:54,Thursday,HUMBER COLLEGE STOP,MXIRS,0,0,,0
1426,2026-03-05,EC,12:52,Thursday,EGLINTON ECLRT STATION,MXPAA,3,11,W,6235
1427,2026-03-05,EC,13:47,Thursday,AVENUE STATION,SXUEG,7,15,W,6226
1428,2026-03-05,EC,14:14,Thursday,WYNFORD STOP,MXPAA,3,10,E,6230
1429,2026-03-05,EC,14:23,Thursday,FOREST HILL STATION,SXUEG,4,12,W,6230
1430,2026-03-05,EC,15:32,Thursday,CHAPLIN STATION,SXUEG,4,11,W,6231
1431,2026-03-05,EC,16:19,Thursday,AVENUE STATION,SXUEG,6,13,W,6263
1432,2026-03-05,EC,16:24,Thursday,DON VALLEY STATION,MXPAA,3,10,E,6255
1433,2026-03-05,EC,16:33,Thursday,CALEDONIA STATION,EXO,11,25,E,6248
1434,2026-03-05,EC,16:41,Thursday,LAIRD STATION,MXFS,241,247,E,6267
1435,2026-03-05,EC,17:25,Thursday,KENNEDY ECLRT STATION,SXO,0,0,,0
1436,2026-03-05,EC,17:30,Thursday,CHAPLIN STATION,SXAE,0,0,E,0
1437,2026-03-05,EC,17:42,Thursday,FAIRBANK STATION,MXPAA,0,0,W,6235
1438,2026-03-05,EC,18:22,Thursday,MOUNT DENNIS STATION,MXIS,0,0,,0
1439,2026-03-05,EC,21:44,Thursday,MOUNT DENNIS STATION,TXML,6,12,E,6217
1440,2026-03-05,EC,23:11,Thursday,MOUNT DENNIS STATION,TXML,6,12,E,6217
1441,2026-03-05,EC,23:13,Thursday,MOUNT DENNIS STATION,TXML,6,12,E,6214
1442,2026-03-06,EC,05:34,Friday,MOUNT DENNIS STATION,EXATC,5,9,W,6207
1443,2026-03-06,EC,05:56,Friday,EGLINTON ECLRT STATION,EXBK,15,0,E,6251
1444,2026-03-06,EC,07:59,Friday,KEELESDALE STATION,MXPAA,0,0,E,6214
1445,2026-03-06,FW,08:25,Friday,ROWNTREE MILLS STOP,EXBK,4,11,E,6506
1446,2026-03-06,FW,09:31,Friday,DUNCANWOODS STOP,EXBK,57,0,W,6500
1447,2026-03-06,FW,09:45,Friday,LINE 6 MSF YARD,PXSTP,0,0,,0
